product_name,original_data_column_1,original_data_column_2,supplier_article_number,ean,article_number,product_description,supplier,supplier_url,product_image_url,manufacturer,original_data_column_3
HydroVital Classic Handcreme++,waschraum-hygiene/hand--und-körperhygiene/hautpflege/hautpflege,HydroVital Classic Handcreme 75 ml Tägliche Pflege für trockene & beanspruchte Hände 75 ml,2092155,4024009008719,94103,,igefa Handelsgesellschaft,https://store.igefa.de/p/hydrovital-classic-handcreme-hydrovital-classic-handcreme-75-ml-taegliche-pflege-fuer-trockene-beanspruchte-haende-75-ml/Gskchs2SQXf3wwtfK826rc,https://media.igefa.de/files/images_idealclean/2092155.jpg,HydroVital Classic,schonend; zieht schnell ein; schützt die Haut; mit Aloe Vera Extrakt; pflegt trockene & beanspruchte Hände; versorgt die Haut mit der notwendigen Feuchtigkeit
HydroVital Classic Duschgel++,waschraum-hygiene/hand--und-körperhygiene/haut--und-haarreinigung/haut--und-haarreinigung,HydroVital Classic Duschgel 250 ml Eine erfrischende Reinigung für jeden Tag 250 ml,2092152,4024009008689,94102,Pflegender Aloe Vera Extrakt versorgt die Haut mit Feuchtigkeit.,igefa Handelsgesellschaft,https://store.igefa.de/p/hydrovital-classic-duschgel-hydrovital-classic-duschgel-250-ml-eine-erfrischende-reinigung-fuer-jeden-tag-250-ml/Np2oJkZtF58QNBQnnLd8B5,https://media.igefa.de/files/images_idealclean/2092152.jpg,HydroVital Classic,"mildes Duschgel; reinigt, pflegt & erfrischt; mit pflegendem Aloe Vera Extrakt; für die sanfte & zuverlässige Körperpflege"
HydroVital Classic Shampoo++,waschraum-hygiene/hand--und-körperhygiene/haut--und-haarreinigung/haut--und-haarreinigung,HydroVital Classic Shampoo 250 ml Hervorragend zur täglichen Haarwäsche geeignet 250 ml,2092153,4024009008696,94106,,igefa Handelsgesellschaft,https://store.igefa.de/p/hydrovital-classic-shampoo-hydrovital-classic-shampoo-250-ml-hervorragend-zur-taeglichen-haarwaesche-geeignet-250-ml/Ee35CorCScrdTeK2RJdKc3,https://media.igefa.de/files/images_idealclean/2092153.jpg,HydroVital Classic,mildes Shampoo; zur täglichen Haarwäsche; pflegt sowie schützt Haar & Kopfhaut; Aloe Vera Extrakt spendet Feuchtigkeit; reinigt das Haar & verleiht einen geschmeidigen Glanz
Haar-/Duschgel rPET-Spenderkartusche,"waschraum-hygiene/hand--und-körperhygiene/hotelkosmetik-und-accessoires/duschgel,-badegel",für Cysoap-Spendersystem,2204883,8030983753657,PCYR360MHP,"rPET-Spenderkartusche mit Haar-/Duschgel - aus der Serie
Hopal, für Cysoap-Spendersystem, Öko-Label Nordic Swan, 1
Karton à 18 x 360 ml.",igefa Handelsgesellschaft,https://store.igefa.de/p/haar-duschgel-rpet-spenderkartusche-fuer-cysoap-spendersystem/Q3M9SVLEjfCPHNJbbGWjRR,https://media.igefa.de/files/images_idealclean/2204883.jpg,GFL,
Scott ExtraStrong Rollenhandtuch,waschraum-hygiene/handtuchpapier/---spender/rollen-handtuchpapier/rollen-handtuchpapier,KCP Scott ExtraStrong weiß 1lg,2156603,05027375051364,6626,"Großrolle, bietet hohe Kapazität für kontrollierten
Verbrauch, hilft Verschwendung entgegenzuwirken und zu
Kosteneinsparungen beizutragen, Ideal für Aufgaben mit
Lebensmittelkontakt und für stark frequentierte Waschräume
in Bürogebäuden und Hotels, zum schnellen, komfortablen
Händetrocknen mit weniger Handtüchern, da diese reißfest
und besonders saugfähig sind, auch in nassem Zustand nicht
reiße, umweltschonend, aus besonders reißfestem und
saugfähigem AIRFLEX* Material, 10 % Frischzellstoff, mit
Markenprägung, Breite 20 cm, Farbe weiß, 1-lagig, Länge 300
m, Öko-Label EU Ecolabel (Euro-Blume), Recycling-Anteil 90
%, 1 Karton à 6 x 300 mtr.",igefa Handelsgesellschaft,https://store.igefa.de/p/scott-extrastrong-rollenhandtuch-kcp-scott-extrastrong-weiss-1lg/YuLkrBao2Nu9KC5UnVXvvD,https://media.igefa.de/files/images_idealclean/2156603.jpg,Kimberly-Clark,
Tork Extra weiches Kleinrollen Toilettenpapier,waschraum-hygiene/toilettenpapier/--spender/kleinrollen-toilettenpapier/kleinrollen-toilettenpapier,Tork Topa extra weich 3lg T4,2212348,7322541465074,110883,"Premium, extra weiches, hochwertiges Tissue, perforiert,
saugfähig, mit Daunenfederprägung, optisch ansprechend, für
T4 Kleinrollen System, Abrisse 250, Breite 9,4 cm,
Durchmesser aussen 12 cm, Durchmesser Hülse 4 cm, Farbe
weiß, 3-lagig, Länge 12 cm, Länge Gesamt 30 m, Material
Recyling-Tissue, Öko-Label Blauer Engel, EU Ecolabel (Euro-
Blume), Recycling-Anteil 100 %, 1 Paket à 7 x 10 x 250 Bla.",igefa Handelsgesellschaft,https://store.igefa.de/p/tork-extra-weiches-kleinrollen-toilettenpapier-tork-topa-extra-weich-3lg-t4/GCcqUZk6rvc2jfmGxYZnaR,https://media.igefa.de/files/images_idealclean/2212348.jpg,Tork,
Flüssige Seife Spenderkartusche,waschraum-hygiene/hand--und-körperhygiene/hotelkosmetik-und-accessoires/seife,Hopal Flüssigseife 18x360ml,2209985,8030983753633,PCYR360LMHP,,igefa Handelsgesellschaft,https://store.igefa.de/p/fluessige-seife-spenderkartusche-hopal-fluessigseife-18x360ml/w9WLQ8eUF7NSEjnAvrSWvb,https://media.igefa.de/files/images_idealclean/2209985.jpg,GFL,mit flüssiger Seife; passend für Cysop Spendersystem
Cilan Blue-Line Falthandtuch H 24 V-Falz,waschraum-hygiene/handtuchpapier/---spender/format-handtuchpapier/format-handtuchpapier,V-Falz Recyclingpapier 25x23cm,2097131,4250066751385,272730,"Bei der umweltfreundlichen Cilan Tissue Blue-Line handelt es sich um zweilagige Falthandtücher in grüner Optik. Die Falthandtücher mit der praktischen V-Falz lassen sich einfach aus einem Spender entnehmen und haben eine sehr weiche Oberfläche. Die
Cilan Tissue Blue-Line steht für voluminöse Tücher mit hoher Reißfestigkeit, um die Hände nach dem Waschen gründlich zu trocknen oder Feuchtigkeit auf Flächen rasch zu beseitigen. Sie lassen sich vielseitig einsetzen. Die Falthandtücher der Cilan
Tissue Blue-Line sind zudem umweltschonend, denn sie bestehen zu 100 Prozent aus recyceltem Material und besitzen das EU Ecolabel.",igefa Handelsgesellschaft,https://store.igefa.de/p/cilan-blue-line-falthandtuch-h-24-v-falz-v-falz-recyclingpapier-25x23cm/hWVoZ3DGPeASdUZH43Jy5i,https://media.igefa.de/files/images_idealclean/2097131.jpg,Contreda,2-lagig; praktische V-Falz; besonders reißfest; vielseitig einsetzbar; leichte Entnahme aus dem Spender; umweltschonend durch die Nutzung von 100 % Recycling-Material
Scott SCOTT® Control Slimroll Rollenhandtuch,waschraum-hygiene/handtuchpapier/---spender/rollen-handtuchpapier/rollen-handtuchpapier,15 cm 100 %,2173548,05027375052149,6623,"bieten hohe Kapazität für kontrollierten Verbrauch, helfen
Verschwendung entgegenzuwirken und zu Kosteneinsparungen
beizutragen, ideal für Aufgaben mit Lebensmittelkontakt und
für stark frequentierte Waschräume in Bürogebäuden und
Hotels, kontrollierter Verbrauch dank fester Handtuchrollen
für weniger Abfall, zum schnellen, komfortablen
Händetrocknen mit weniger Handtüchern, da diese reißfest
und besonders saugfähig sind, auch in nassem Zustand
reißfest, Breite 19,8 cm, Durchmesser 15 cm, Durchmesser
Hülse 4,4 cm, Farbe weiß, 1-lagig, Öko-Label EU Ecolabel
(Euro-Blume), Recycling-Anteil 100 %, 1 Paket à 6 x 165 mtr.",igefa Handelsgesellschaft,https://store.igefa.de/p/scott-scott-control-slimroll-rollenhandtuch-15-cm-100/Dza5F3kphVQqoacaywmEgB,https://media.igefa.de/files/images_idealclean/2173548.jpg,Kimberly-Clark,
AMPri Zahnputzbecher,waschraum-hygiene/hand--und-körperhygiene/mund--und-zahnpflege/mund--und-zahnpflege,AMPri Zahnputzbecher 200 ml Weiß Spülmaschinenfester Zahnputzbecher 200 ml,2099242,,L-09204-W,,igefa Handelsgesellschaft,https://store.igefa.de/p/ampri-zahnputzbecher-ampri-zahnputzbecher-200-ml-weiss-spuelmaschinenfester-zahnputzbecher-200-ml/2KcWSiVTHQoK4h927wJ5SK,https://media.igefa.de/files/images_idealclean/2099242.jpg,AmPri,spülmaschinenfest; bis 120° C sterilisierbar; Fassungsvermögen: 200 ml
